display_name,location,date,bird_count,detect_high_conf,avg_q_score,refined_label,current_label,top_label,top_confidence,top_5_predictions
IMG_3413.JPG,"13.043136, 80.24567",2024-06-22 17:27:15,1,0.9995991587638855,4.716,Rock Pigeon,Rock Pigeon,Rock Pigeon,0.898,Rock Pigeon (89.80%) | Montagu's Harrier (0.63%) | Eurasian Collared-Dove (0.35%) | Nilgiri Wood-Pigeon (0.20%) | Asian Emerald Dove (0.13%)
IMG_3425.JPG,"13.043136, 80.24567",2024-06-22 17:38:29,8,0.7212929129600525,11.205,,Manual: Rose-ringed Parakeet,,0,
IMG_3426.JPG,"13.043136, 80.24567",2024-06-22 17:38:35,1,0.9943063855171204,6.181,,Manual: Rose-ringed Parakeet,Rose-ringed Parakeet,0.216,Rose-ringed Parakeet (21.63%) | Jerdon's Leafbird (16.35%) | Plum-headed Parakeet (4.44%) | Vernal Hanging-Parrot (1.86%) | Common Babbler (1.70%)
IMG_3427.JPG,"13.043136, 80.24567",2024-06-22 17:38:47,8,0.7494714260101318,10.847,,Manual: Rose-ringed Parakeet,,0,
IMG_3428.JPG,"13.043136, 80.24567",2024-06-22 17:38:52,2,0.9955030083656311,5.469,,Manual: Rose-ringed Parakeet,,0,
IMG_3429.JPG,"13.043136, 80.24567",2024-06-22 17:39:01,7,0.9963189363479614,9.674,,Manual: Rose-ringed Parakeet,,0,
IMG_3430.JPG,"13.043136, 80.24567",2024-06-22 17:39:55,2,0.750541627407074,6.036,,Manual: Rose-ringed Parakeet,,0,
IMG_3431.JPG,"13.043136, 80.24567",2024-06-22 17:39:58,1,0.9553195238113403,5.176,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.597,Rose-ringed Parakeet (59.70%) | Alexandrine Parakeet (4.99%) | Vernal Hanging-Parrot (1.87%) | Plum-headed Parakeet (0.73%) | Painted Sandgrouse (0.48%)
IMG_3446.JPG,No GPS Data,2024-06-22 23:44:09,0,0,0.0,,Manual: Purple-rumped Sunbird,,0,
IMG_3447.JPG,No GPS Data,2024-06-22 23:44:10,0,0,0.0,,Manual: Purple-rumped Sunbird,,0,
IMG_3448.JPG,"12.82376, 80.241815",2024-06-22 23:44:11,2,0.8714030981063843,7.775,,Manual: Purple-rumped Sunbird,,0,
IMG_3451.JPG,No GPS Data,2024-06-22 23:44:19,0,0,0.0,,Manual: Purple-rumped Sunbird,,0,
IMG_3482.JPG,"12.6208582, 80.1933405",2024-06-23 01:48:41,1,0.999442994594574,4.93,,Manual: Wild Turkey,Red Spurfowl,0.051,Red Spurfowl (5.09%) | Nilgiri Wood-Pigeon (4.60%) | Mallard (3.64%) | Steppe Eagle (3.12%) | Red-naped Ibis (3.05%)
IMG_3483.JPG,"12.6208582, 80.1933405",2024-06-23 01:50:29,1,0.9995520710945129,4.896,,Manual: Wild Turkey,Red Junglefowl,0.092,Red Junglefowl (9.15%) | Grey Junglefowl (3.33%) | Slaty-breasted Rail (1.69%) | Nilgiri Wood-Pigeon (1.57%) | Fork-tailed Drongo-Cuckoo (1.45%)
IMG_3485.JPG,"12.6208582, 80.1933405",2024-06-23 01:50:38,2,0.9992552399635315,4.973,,Manual: Wild Turkey,,0,
IMG_3486.JPG,"12.6208582, 80.1933405",2024-06-23 01:50:41,2,0.9648065567016602,4.911,,Manual: Wild Turkey,,0,
IMG_3487.JPG,"12.6208582, 80.1933405",2024-06-23 01:52:23,1,0.9992465972900391,6.082,Common Myna,Common Myna,Common Myna,0.594,Common Myna (59.44%) | Rufous Treepie (11.64%) | Jungle Myna (2.55%) | Crested Serpent-Eagle (1.00%) | Malabar Trogon (0.97%)
IMG_3488.JPG,No GPS Data,2024-06-23 01:52:26,0,0,0.0,,Manual: Common Myna,,0,
IMG_3490.JPG,"12.6208582, 80.1933405",2024-06-23 01:53:04,1,0.9974599480628967,6.008,Common Myna,Common Myna,Common Myna,0.872,Common Myna (87.21%) | Jungle Myna (0.93%) | Yellow-eyed Babbler (0.26%) | White-rumped Shama (0.24%) | Eurasian Moorhen (0.19%)
IMG_3492.JPG,"12.6208582, 80.1933405",2024-06-23 02:14:13,1,0.9940813183784485,4.067,,Manual: Common Myna,Common Myna,0.142,Common Myna (14.19%) | Yellow-eyed Babbler (2.96%) | Brahminy Kite (2.22%) | Lesser Kestrel (1.59%) | Common Hawk-Cuckoo (1.58%)
IMG_3495.JPG,"12.6208582, 80.1933405",2024-06-23 02:14:21,1,0.9980296492576599,4.817,Common Myna,Common Myna,Common Myna,0.395,Common Myna (39.46%) | Northern Shoveler (3.18%) | Bronze-winged Jacana (1.69%) | Yellow-eyed Babbler (1.49%) | Chestnut-tailed Starling (1.44%)
IMG_3501.JPG,"12.6208582, 80.1933405",2024-06-23 02:44:41,1,0.9953081011772156,4.546,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.455,Rose-ringed Parakeet (45.46%) | Alexandrine Parakeet (3.56%) | Jerdon's Leafbird (2.06%) | Plum-headed Parakeet (1.47%) | Vernal Hanging-Parrot (1.08%)
IMG_3504.JPG,"12.6208582, 80.1933405",2024-06-23 02:54:09,1,0.9970552921295166,5.219,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.482,Rose-ringed Parakeet (48.18%) | Jerdon's Leafbird (9.23%) | Vernal Hanging-Parrot (4.13%) | Alexandrine Parakeet (2.30%) | Plum-headed Parakeet (0.74%)
IMG_3506.JPG,"12.6208582, 80.1933405",2024-06-23 02:54:13,1,0.9950469732284546,6.182,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.775,Rose-ringed Parakeet (77.47%) | Alexandrine Parakeet (1.33%) | Vernal Hanging-Parrot (0.99%) | Greater Coucal (0.26%) | Asian Koel (0.25%)
IMG_3507.JPG,"12.6208582, 80.1933405",2024-06-23 02:54:14,1,0.9969674944877625,5.443,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.783,Rose-ringed Parakeet (78.34%) | Vernal Hanging-Parrot (1.26%) | Alexandrine Parakeet (0.86%) | Brown Fish-Owl (0.32%) | Eastern Yellow Wagtail (0.25%)
IMG_3509.JPG,"12.6208582, 80.1933405",2024-06-23 02:54:16,1,0.9959760308265686,5.204,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.589,Rose-ringed Parakeet (58.89%) | Vernal Hanging-Parrot (5.58%) | Alexandrine Parakeet (3.10%) | Jerdon's Leafbird (1.59%) | Malabar Parakeet (0.81%)
IMG_3511.JPG,"12.6208582, 80.1933405",2024-06-23 02:54:19,1,0.998701810836792,4.642,,Manual: Rose-ringed Parakeet,Rose-ringed Parakeet,0.164,Rose-ringed Parakeet (16.43%) | Alexandrine Parakeet (10.18%) | Plum-headed Parakeet (7.21%) | Jerdon's Leafbird (6.42%) | Vernal Hanging-Parrot (2.44%)
IMG_3513.JPG,No GPS Data,2024-06-23 02:54:21,0,0,0.0,,Manual: Rose-ringed Parakeet,,0,
IMG_3516.JPG,"12.6208582, 80.1933405",2024-06-23 04:06:56,1,0.9976276755332947,5.709,White-throated Kingfisher,White-throated Kingfisher,White-throated Kingfisher,0.913,White-throated Kingfisher (91.28%) | Stork-billed Kingfisher (0.52%) | Black-capped Kingfisher (0.23%) | Tricolored Munia (0.14%) | Medium Egret (0.13%)
IMG_3518.JPG,"12.6208582, 80.1933405",2024-06-23 04:07:43,1,0.9989596605300903,6.051,White-throated Kingfisher,White-throated Kingfisher,White-throated Kingfisher,0.811,White-throated Kingfisher (81.13%) | Malabar Whistling-Thrush (1.55%) | Blue-eared Kingfisher (0.57%) | Greater Spotted Eagle (0.45%) | Tricolored Munia (0.41%)
IMG_3523.JPG,"12.6208582, 80.1933405",2024-06-23 04:09:21,1,0.9536351561546326,5.771,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.622,Rose-ringed Parakeet (62.21%) | Alexandrine Parakeet (11.43%) | Vernal Hanging-Parrot (3.09%) | Plum-headed Parakeet (1.80%) | Yellow-crowned Woodpecker (0.31%)
IMG_3525.JPG,"12.6208582, 80.1933405",2024-06-23 04:09:43,1,0.9975559711456299,4.946,Rose-ringed Parakeet,Rose-ringed Parakeet,Rose-ringed Parakeet,0.483,Rose-ringed Parakeet (48.26%) | Vernal Hanging-Parrot (10.97%) | Alexandrine Parakeet (3.54%) | Plum-headed Parakeet (2.29%) | White-cheeked Barbet (0.62%)
IMG_3527.JPG,"12.6208582, 80.1933405",2024-06-23 04:10:06,1,0.9925718903541565,4.833,,Manual: House Crow,Nilgiri Wood-Pigeon,0.142,Nilgiri Wood-Pigeon (14.24%) | Indian Blackbird (4.65%) | Large-billed Crow (4.08%) | Yellow-footed Green Pigeon (3.52%) | House Crow (2.97%)
IMG_3534.JPG,"12.6208582, 80.1933405",2024-06-23 04:12:44,1,0.9986999034881592,5.994,White-throated Kingfisher,White-throated Kingfisher,White-throated Kingfisher,0.618,White-throated Kingfisher (61.75%) | Vigors's Sunbird (2.25%) | Cinnamon Bittern (1.71%) | Blue-eared Kingfisher (0.81%) | Crimson-backed Sunbird (0.67%)
IMG_3537.JPG,"12.6208582, 80.1933405",2024-06-23 04:12:57,1,0.9987910389900208,6.131,White-throated Kingfisher,White-throated Kingfisher,White-throated Kingfisher,0.472,White-throated Kingfisher (47.18%) | Cinnamon Bittern (1.52%) | Knob-billed Duck (1.02%) | Blue-capped Rock-Thrush (1.00%) | White-browed Wagtail (0.96%)
IMG_3542.JPG,"12.6208582, 80.1933405",2024-06-23 05:03:06,1,0.9978175163269043,6.794,,Manual: White-throated Kingfisher,White-throated Kingfisher,0.217,White-throated Kingfisher (21.74%) | Verditer Flycatcher (3.82%) | Malabar Parakeet (3.33%) | Black-capped Kingfisher (3.11%) | Knob-billed Duck (1.45%)
IMG_3544.JPG,"12.6208582, 80.1933405",2024-06-23 05:03:10,1,0.9933684468269348,5.896,,Manual: White-throated Kingfisher,Stork-billed Kingfisher,0.09,Stork-billed Kingfisher (8.97%) | White-throated Kingfisher (6.40%) | Blue-eared Kingfisher (3.72%) | Verditer Flycatcher (2.90%) | Malabar Whistling-Thrush (2.67%)
IMG_3545.JPG,"12.6208582, 80.1933405",2024-06-23 05:03:14,1,0.998570442199707,7.74,,Manual: White-throated Kingfisher,White-throated Kingfisher,0.256,White-throated Kingfisher (25.58%) | Black-capped Kingfisher (9.95%) | Black-backed Dwarf Kingfisher (1.20%) | Stork-billed Kingfisher (0.94%) | Indian Blackbird (0.89%)
IMG_3546.JPG,"12.6208582, 80.1933405",2024-06-23 05:03:15,1,0.987737774848938,7.418,White-throated Kingfisher,White-throated Kingfisher,White-throated Kingfisher,0.642,White-throated Kingfisher (64.20%) | Malabar Whistling-Thrush (2.54%) | Black-capped Kingfisher (1.04%) | Blue-eared Kingfisher (0.69%) | Stork-billed Kingfisher (0.62%)
IMG_3549.JPG,"12.6208582, 80.1933405",2024-06-23 15:59:37,1,0.9975478053092957,6.228,,Manual: Black Drongo,Black Drongo,0.243,Black Drongo (24.31%) | Ashy Drongo (4.01%) | Purple Sunbird (3.13%) | Square-tailed Bulbul (2.21%) | Pheasant-tailed Jacana (2.01%)
IMG_3551.JPG,"12.6208582, 80.1933405",2024-06-23 15:59:50,2,0.9940999150276184,5.963,,,,0,
IMG_3557.JPG,"12.6208582, 80.1933405",2024-06-23 16:10:08,1,0.998445451259613,5.671,Common Myna,Common Myna,Common Myna,0.495,Common Myna (49.53%) | Jungle Myna (2.60%) | Brown-breasted Flycatcher (1.80%) | Yellow-eyed Babbler (1.11%) | Little Heron (0.99%)
IMG_3559.JPG,"12.6208582, 80.1933405",2024-06-23 16:12:44,3,0.9980792999267578,7.021,,Manual: Ashy Woodswallow,,0,
IMG_3560.JPG,"12.6208582, 80.1933405",2024-06-23 16:12:46,2,0.9950798749923706,6.891,,Manual: Ashy Woodswallow,,0,
IMG_3562.JPG,"12.6208582, 80.1933405",2024-06-23 16:12:49,2,0.995364785194397,7.515,,Manual: Ashy Woodswallow,,0,
IMG_3563.JPG,"12.6208582, 80.1933405",2024-06-23 16:12:52,2,0.9994683861732483,5.542,,Manual: Ashy Woodswallow,,0,
IMG_3564.JPG,"12.6208582, 80.1933405",2024-06-23 16:12:54,1,0.9983147382736206,7.065,,Manual: Ashy Woodswallow,Purple Sunbird,0.06,Purple Sunbird (5.99%) | Western Reef Heron (4.62%) | White-breasted Waterhen (4.37%) | Laughing Dove (4.07%) | Large-billed Crow (2.09%)
IMG_3565.JPG,"12.6208582, 80.1933405",2024-06-23 16:12:55,1,0.9959896206855774,6.238,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.143,Ashy Woodswallow (14.26%) | House Crow (8.42%) | Peregrine Falcon (7.49%) | Dusky Crag-Martin (3.17%) | Eastern Red-rumped Swallow (2.84%)
IMG_3567.JPG,"12.6208582, 80.1933405",2024-06-23 16:12:59,1,0.9937875270843506,6.35,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.035,Ashy Woodswallow (3.46%) | Eastern Red-rumped Swallow (2.55%) | Tickell's Blue Flycatcher (2.43%) | Small Minivet (1.79%) | Peregrine Falcon (1.71%)
IMG_3568.JPG,"12.6208582, 80.1933405",2024-06-23 16:13:06,1,0.9994783997535706,6.533,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.152,Ashy Woodswallow (15.19%) | House Crow (3.70%) | Indian Cuckooshrike (2.82%) | Shikra (2.49%) | Grey Junglefowl (1.64%)
IMG_3569.JPG,"12.6208582, 80.1933405",2024-06-23 16:13:07,1,0.9977066516876221,6.766,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.06,Ashy Woodswallow (5.96%) | House Crow (4.11%) | Laughing Dove (3.42%) | Small Minivet (2.52%) | Yellow-footed Green Pigeon (2.46%)
IMG_3570.JPG,"12.6208582, 80.1933405",2024-06-23 16:13:21,1,0.9969993829727173,3.879,,Manual: Ashy Woodswallow,Purple Sunbird,0.056,Purple Sunbird (5.56%) | Ruddy-breasted Crake (3.78%) | Jungle Myna (2.68%) | Ashy Woodswallow (2.03%) | House Crow (1.58%)
IMG_3571.JPG,"12.6208582, 80.1933405",2024-06-23 16:15:24,1,0.9955671429634094,6.617,,Manual: Ashy Woodswallow,House Crow,0.115,House Crow (11.53%) | Ashy Woodswallow (8.84%) | Common Cuckoo (2.19%) | Black-headed Cuckooshrike (1.52%) | Dusky Crag-Martin (1.42%)
IMG_3573.JPG,"12.6208582, 80.1933405",2024-06-23 16:15:27,1,0.9886453151702881,6.783,,Manual: Ashy Woodswallow,House Crow,0.082,House Crow (8.21%) | Coppersmith Barbet (3.57%) | Large-billed Crow (3.20%) | White-naped Woodpecker (2.73%) | Little Swift (2.58%)
IMG_3574.JPG,No GPS Data,2024-06-23 16:15:31,0,0,0.0,,Manual: Ashy Woodswallow,,0,
IMG_3576.JPG,"12.6208582, 80.1933405",2024-06-23 16:15:38,1,0.9979885816574097,5.925,,Manual: Ashy Woodswallow,House Crow,0.168,House Crow (16.79%) | Pale-billed Flowerpecker (3.62%) | Little Swift (2.95%) | Dusky Crag-Martin (2.37%) | Thick-billed Flowerpecker (1.93%)
IMG_3577.JPG,"12.6208582, 80.1933405",2024-06-23 16:15:41,1,0.9967629909515381,6.094,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.031,Ashy Woodswallow (3.07%) | Golden-fronted Leafbird (2.96%) | House Crow (2.33%) | Orange-headed Thrush (2.19%) | Blue-cheeked Bee-eater (2.19%)
IMG_3578.JPG,"12.6208582, 80.1933405",2024-06-23 16:15:42,1,0.9972326159477234,6.884,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.111,Ashy Woodswallow (11.13%) | Thick-billed Flowerpecker (11.09%) | House Crow (3.28%) | Golden-fronted Leafbird (2.34%) | Purple Sunbird (2.27%)
IMG_3595.JPG,"12.6208582, 80.1933405",2024-06-23 16:19:20,1,0.9959633350372314,7.021,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.068,Ashy Woodswallow (6.82%) | Wire-tailed Swallow (6.53%) | Oriental Magpie-Robin (3.40%) | Imperial Eagle (2.74%) | Purple-rumped Sunbird (2.70%)
IMG_3596.JPG,"12.6208582, 80.1933405",2024-06-23 16:19:24,1,0.9985827207565308,6.854,,Manual: Ashy Woodswallow,Nilgiri Flowerpecker,0.148,Nilgiri Flowerpecker (14.78%) | Ashy Woodswallow (8.86%) | Thick-billed Flowerpecker (5.50%) | Wire-tailed Swallow (2.57%) | Lesser Whitethroat (2.36%)
IMG_3598.JPG,"12.6208582, 80.1933405",2024-06-23 16:23:37,1,0.8390960693359375,7.292,,Manual: Ashy Woodswallow,Nilgiri Flowerpecker,0.066,Nilgiri Flowerpecker (6.58%) | Lesser Whitethroat (4.52%) | Eurasian Collared-Dove (3.40%) | Black-rumped Flameback (3.18%) | Indian Silverbill (2.84%)
IMG_3599.JPG,"12.6208582, 80.1933405",2024-06-23 16:23:40,1,0.9683158993721008,6.997,,Manual: Ashy Woodswallow,Indian Silverbill,0.093,Indian Silverbill (9.31%) | Black-rumped Flameback (5.53%) | Indian Grey Hornbill (4.57%) | Nilgiri Flowerpecker (3.17%) | Indian White-eye (3.06%)
IMG_3600.JPG,"12.6208582, 80.1933405",2024-06-23 16:23:43,1,0.9938746094703674,6.839,,Manual: Ashy Woodswallow,Black-rumped Flameback,0.057,Black-rumped Flameback (5.74%) | Nilgiri Flowerpecker (5.46%) | Yellow-throated Sparrow (2.95%) | Indian Silverbill (1.97%) | Black-headed Cuckooshrike (1.91%)
IMG_3601.JPG,No GPS Data,2024-06-23 16:24:04,0,0,0.0,,Manual: Ashy Woodswallow,,0,
IMG_3605.JPG,"12.6208582, 80.1933405",2024-06-23 16:24:43,1,0.725906491279602,6.523,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.068,Ashy Woodswallow (6.80%) | Dusky Crag-Martin (3.70%) | House Crow (3.50%) | Taiga Flycatcher (3.15%) | Indian Silverbill (3.10%)
IMG_3606.JPG,"12.6208582, 80.1933405",2024-06-23 16:24:45,1,0.9987238049507141,4.404,,Manual: Ashy Woodswallow,Indian Cuckooshrike,0.09,Indian Cuckooshrike (8.97%) | House Crow (6.28%) | Taiga Flycatcher (5.56%) | Black-headed Cuckooshrike (2.42%) | Common Cuckoo (2.42%)
IMG_3607.JPG,"12.6208582, 80.1933405",2024-06-23 16:24:48,1,0.9961681962013245,3.89,,,Ashy Woodswallow,0.24,Ashy Woodswallow (23.97%) | House Crow (8.88%) | Indian Grey Hornbill (5.31%) | Indian Cuckooshrike (3.45%) | Nilgiri Flowerpecker (1.93%)
IMG_3608.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:03,1,0.9983168840408325,4.004,,Manual: Ashy Woodswallow,Lesser Whitethroat,0.112,Lesser Whitethroat (11.18%) | White-bellied Sea-Eagle (4.73%) | Yellow-throated Sparrow (4.22%) | Nilgiri Flowerpecker (3.92%) | Common Chiffchaff (3.48%)
IMG_3609.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:09,1,0.9884363412857056,3.835,,Manual: Ashy Woodswallow,Nilgiri Flowerpecker,0.077,Nilgiri Flowerpecker (7.67%) | Indian Cuckooshrike (4.72%) | White-eared Bulbul (4.53%) | Lesser Whitethroat (3.81%) | Indian Grey Hornbill (3.75%)
IMG_3610.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:12,1,0.9946170449256897,3.488,,Manual: Ashy Woodswallow,Indian Cuckooshrike,0.174,Indian Cuckooshrike (17.35%) | Lesser Whitethroat (4.26%) | Streak-throated Swallow (2.63%) | Black-headed Cuckooshrike (2.47%) | Eurasian Collared-Dove (2.29%)
IMG_3611.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:36,1,0.9758247137069702,4.723,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.133,Ashy Woodswallow (13.29%) | Chestnut-tailed Starling (4.38%) | Long-tailed Shrike (2.77%) | Lesser Kestrel (2.47%) | Common Babbler (2.05%)
IMG_3612.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:36,1,0.9993104934692383,5.51,Ashy Woodswallow,Ashy Woodswallow,Ashy Woodswallow,0.49,Ashy Woodswallow (49.04%) | Indian Pied Starling (3.13%) | White-rumped Munia (2.31%) | Thick-billed Flowerpecker (2.22%) | Rosy Starling (1.57%)
IMG_3613.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:38,1,0.9993165731430054,4.581,,Manual: Ashy Woodswallow,House Crow,0.124,House Crow (12.37%) | Ashy Woodswallow (8.16%) | White-bellied Sea-Eagle (5.69%) | Jungle Myna (5.03%) | Indian Pied Starling (3.99%)
IMG_3614.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:41,1,0.9985843896865845,5.49,,Manual: Ashy Woodswallow,White-bellied Sea-Eagle,0.117,White-bellied Sea-Eagle (11.71%) | Indian Pied Starling (6.78%) | House Crow (5.39%) | Jungle Myna (4.26%) | Black-crowned Night Heron (3.41%)
IMG_3615.JPG,"12.6208582, 80.1933405",2024-06-23 16:25:49,1,0.9995519518852234,4.847,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.162,Ashy Woodswallow (16.17%) | White-bellied Sea-Eagle (10.62%) | Indian Pied Starling (7.26%) | Black-crowned Night Heron (2.18%) | House Crow (2.17%)
IMG_3616.JPG,"12.6208582, 80.1933405",2024-06-23 16:26:11,1,0.9992687106132507,4.866,,Manual: Ashy Woodswallow,White-bellied Sea-Eagle,0.058,White-bellied Sea-Eagle (5.82%) | Wire-tailed Swallow (5.37%) | Dusky Crag-Martin (4.23%) | Ashy Woodswallow (3.86%) | Bonelli's Eagle (2.94%)
IMG_3618.JPG,"12.6208582, 80.1933405",2024-06-23 16:26:41,1,0.999458372592926,5.02,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.265,Ashy Woodswallow (26.48%) | Eurasian Crag-Martin (5.26%) | Greater Short-toed Lark (1.78%) | Rosy Starling (1.69%) | Red-vented Bulbul (1.49%)
IMG_3623.JPG,"12.6208582, 80.1933405",2024-06-23 16:31:04,1,0.9995392560958862,7.275,,Manual: Ashy Woodswallow,Dusky Crag-Martin,0.145,Dusky Crag-Martin (14.55%) | Streak-throated Swallow (6.82%) | Ashy Woodswallow (4.52%) | Yellow-wattled Lapwing (3.13%) | Purple Sunbird (2.41%)
IMG_3633.JPG,"12.6208582, 80.1933405",2024-06-23 16:39:31,1,0.9991074204444885,6.337,Ashy Woodswallow,Ashy Woodswallow,Thick-billed Flowerpecker,0.346,Thick-billed Flowerpecker (34.64%) | Laughing Dove (4.27%) | Ashy Woodswallow (2.99%) | Large Grey Babbler (1.95%) | Indian Silverbill (1.75%)
IMG_3636.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:10,1,0.9955269694328308,6.892,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.187,Ashy Woodswallow (18.69%) | House Crow (11.73%) | Indian Blackbird (5.61%) | Indian Grey Hornbill (2.21%) | Shikra (1.82%)
IMG_3637.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:17,1,0.9971912503242493,5.973,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.192,Ashy Woodswallow (19.15%) | Laughing Dove (6.42%) | Eurasian Collared-Dove (6.29%) | House Crow (3.40%) | Lesser Whitethroat (3.23%)
IMG_3638.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:21,1,0.9696553945541382,6.534,Ashy Woodswallow,Ashy Woodswallow,Ashy Woodswallow,0.368,Ashy Woodswallow (36.82%) | House Crow (3.62%) | Chestnut-tailed Starling (3.42%) | Black Drongo (1.90%) | Plum-headed Parakeet (1.63%)
IMG_3639.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:24,1,0.8935606479644775,7.121,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.195,Ashy Woodswallow (19.52%) | House Crow (8.51%) | Dusky Crag-Martin (3.00%) | Nilgiri Flowerpecker (2.65%) | Peregrine Falcon (2.25%)
IMG_3640.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:26,1,0.995976984500885,6.781,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.085,Ashy Woodswallow (8.46%) | House Crow (3.49%) | Dusky Crag-Martin (1.98%) | Eastern Red-rumped Swallow (1.97%) | Taiga Flycatcher (1.72%)
IMG_3641.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:27,1,0.9981629252433777,6.48,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.24,Ashy Woodswallow (24.02%) | Peregrine Falcon (8.77%) | Dusky Crag-Martin (5.77%) | House Crow (3.76%) | Barn Swallow (3.49%)
IMG_3642.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:43,1,0.9993588328361511,5.283,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.234,Ashy Woodswallow (23.36%) | Common Woodshrike (3.96%) | Oriental Magpie-Robin (2.22%) | Crested Treeswift (1.84%) | Small Minivet (1.38%)
IMG_3643.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:45,1,0.9970518350601196,6.082,,Manual: Ashy Woodswallow,Laughing Dove,0.187,Laughing Dove (18.73%) | Thick-billed Flowerpecker (4.46%) | Ashy Woodswallow (3.05%) | Dusky Crag-Martin (2.58%) | Nilgiri Wood-Pigeon (1.83%)
IMG_3644.JPG,"12.6208582, 80.1933405",2024-06-23 16:40:48,1,0.9546908736228943,8.92,,Manual: Ashy Woodswallow,Ruddy Turnstone,0.046,Ruddy Turnstone (4.58%) | Western Reef Heron (3.97%) | Black Drongo (3.84%) | Gray-headed Fish-Eagle (2.90%) | Dusky Crag-Martin (2.63%)
IMG_3645.JPG,"12.6208582, 80.1933405",2024-06-23 16:41:00,1,0.9981829524040222,6.791,Ashy Woodswallow,Ashy Woodswallow,Ashy Woodswallow,0.342,Ashy Woodswallow (34.18%) | Thick-billed Flowerpecker (4.43%) | White-rumped Munia (3.06%) | Indian Silverbill (2.03%) | Indian Cuckooshrike (1.94%)
IMG_3646.JPG,"12.6208582, 80.1933405",2024-06-23 16:41:03,1,0.9987253546714783,5.998,,Manual: Ashy Woodswallow,Ashy Woodswallow,0.186,Ashy Woodswallow (18.61%) | Indian Cuckooshrike (7.63%) | Thick-billed Flowerpecker (6.64%) | Laughing Dove (3.96%) | White-rumped Munia (2.71%)
IMG_3647.JPG,"12.6208582, 80.1933405",2024-06-23 17:24:44,1,0.9959468245506287,4.41,,Manual: Black Drongo,Nilgiri Wood-Pigeon,0.042,Nilgiri Wood-Pigeon (4.15%) | Blue-faced Malkoha (3.58%) | Malabar Whistling-Thrush (3.08%) | Ashy Drongo (2.51%) | Brown Rock Chat (2.13%)
IMG_3740.JPG,"12.6208582, 80.1933405",2024-06-23 21:13:44,1,0.9994770884513855,5.991,Asian Green Bee-eater,Asian Green Bee-eater,Asian Green Bee-eater,0.552,Asian Green Bee-eater (55.22%) | Chestnut-headed Bee-eater (6.78%) | Blue-tailed Bee-eater (3.74%) | European Roller (1.38%) | Blue-cheeked Bee-eater (0.45%)
IMG_3742.JPG,"12.6208582, 80.1933405",2024-06-23 21:13:47,1,0.9974410533905029,8.858,,Manual: Asian Green Bee-eater,Asian Green Bee-eater,0.183,Asian Green Bee-eater (18.32%) | Chestnut-headed Bee-eater (13.67%) | Blue-tailed Bee-eater (5.37%) | European Roller (1.38%) | Laughing Dove (0.79%)
IMG_3743.JPG,"12.6208582, 80.1933405",2024-06-23 21:13:49,1,0.9994927644729614,6.022,Asian Green Bee-eater,Asian Green Bee-eater,Asian Green Bee-eater,0.423,Asian Green Bee-eater (42.29%) | Chestnut-headed Bee-eater (8.31%) | Blue-tailed Bee-eater (4.95%) | European Roller (1.40%) | Gray-breasted Prinia (0.82%)
